model,fold,macro_f1,precision_Decline,precision_Stable,precision_Growth,recall_Decline,recall_Stable,recall_Growth,f1_Decline,f1_Stable,f1_Growth,combo_id,start_year,start_month,window_months,target_offset,n_stores
lgb,2,0.41940436370924417,0.6806025207500769,0.3956427015250545,0.16041666666666668,0.5835529783869268,0.4649257552483359,0.27402135231316727,0.6283524904214559,0.4274952919020716,0.202365308804205,sy2021_sm07_w2m_off2,2021,7,2,2,30139
lgb,3,0.43228641834986686,0.6892878880097383,0.40181268882175225,0.18352941176470589,0.5969952556668424,0.4767025089605735,0.2775800711743772,0.6398305084745762,0.4360655737704918,0.22096317280453256,sy2021_sm07_w2m_off2,2021,7,2,2,30139
lgb,4,0.42818429064349933,0.6901960784313725,0.4167788245850157,0.15527950310559005,0.6032164513577642,0.47543500511770725,0.26785714285714285,0.6437816544738323,0.44417881902940476,0.1965923984272608,sy2021_sm07_w2m_off2,2021,7,2,2,30139
rf,0,0.4985382130234619,0.3306045340050378,0.8063824081523197,0.33352272727272725,0.4573170731707317,0.6256762380357886,0.5227070347284061,0.38377192982456143,0.7046280023432924,0.4072147069025321,sy2021_sm07_w3m_off1,2021,7,3,1,35381
rf,1,0.48544689473837516,0.3298465829846583,0.7888945752302968,0.314878892733564,0.41238012205754143,0.6414898044111528,0.48619768477292963,0.36652460286710575,0.7075969703924719,0.3822191109555478,sy2021_sm07_w3m_off1,2021,7,3,1,35381
rf,2,0.49157855614760243,0.32229299363057323,0.7982432792121373,0.3299028016009148,0.44115082824760243,0.6240116521015397,0.5138023152270703,0.3724696356275304,0.7004554478570595,0.40181058495821725,sy2021_sm07_w3m_off1,2021,7,3,1,35381
rf,3,0.4921364105054207,0.322237017310253,0.7996385231087013,0.3298059964726631,0.42160278745644597,0.6444028297960882,0.5,0.3652830188679245,0.7136766908630027,0.39744952178533477,sy2021_sm07_w3m_off1,2021,7,3,1,35381
rf,4,0.49994548717236437,0.3275862068965517,0.8047682119205298,0.34063400576368874,0.44686411149825783,0.6321265085310029,0.5267379679144385,0.3780397936624908,0.7080759818203006,0.41372068603430173,sy2021_sm07_w3m_off1,2021,7,3,1,35381
lgb,0,0.5068191033017094,0.3381995133819951,0.8070036861506056,0.345565749235474,0.4843205574912892,0.6377444860590928,0.5031166518254675,0.3982808022922636,0.7124593212459321,0.40971718636693255,sy2021_sm07_w3m_off1,2021,7,3,1,35381
lgb,1,0.49246684219140574,0.3292761050608584,0.7929162357807652,0.3284760170006072,0.44812554489973844,0.638160632542655,0.4817453250222618,0.37961595273264404,0.7071708554300208,0.39061371841155235,sy2021_sm07_w3m_off1,2021,7,3,1,35381
lgb,2,0.49341861969102424,0.3192261185006046,0.7965070124371527,0.33840535605599514,0.46033129904097647,0.626300457761132,0.4951024042742654,0.3770082113530882,0.7012230634828188,0.4020245842371656,sy2021_sm07_w3m_off1,2021,7,3,1,35381
lgb,3,0.48646229307469663,0.30994897959183676,0.7915800415800416,0.33313253012048194,0.42334494773519166,0.6337910944652517,0.4928698752228164,0.35787923416789397,0.7039519297434712,0.39755571531272466,sy2021_sm07_w3m_off1,2021,7,3,1,35381
lgb,4,0.4970899700016091,0.3216444981862152,0.8061036569323862,0.33806292412091304,0.4634146341463415,0.6375364128173117,0.48841354723707664,0.37972876516773735,0.7119786220518183,0.3995625227852716,sy2021_sm07_w3m_off1,2021,7,3,1,35381
rf,0,0.4318077708524802,0.6974649766511007,0.4146772767462423,0.15994962216624686,0.5509881422924902,0.47206844489179667,0.46691176470588236,0.6156337406153393,0.4415156507413509,0.23827392120075047,sy2021_sm07_w3m_off2,2021,7,3,2,30268
rf,1,0.43616981187955745,0.7044863459037711,0.4220018034265104,0.15789473684210525,0.5710144927536231,0.47106190236537493,0.4411764705882353,0.6307669917042643,0.4451843043995244,0.23255813953488372,sy2021_sm07_w3m_off2,2021,7,3,2,30268
rf,2,0.4291317947312531,0.6980942828485457,0.41815800960279353,0.15155440414507773,0.5501976284584981,0.4821338701560141,0.43014705882352944,0.6153846153846154,0.4478728377746611,0.22413793103448276,sy2021_sm07_w3m_off2,2021,7,3,2,30268
rf,3,0.4152825144941032,0.6902985074626866,0.39471476510067116,0.14563106796116504,0.5362318840579711,0.4735782586814293,0.3874538745387454,0.6035889070146819,0.4305650880805308,0.21169354838709678,sy2021_sm07_w3m_off2,2021,7,3,2,30268
rf,4,0.43809636088887477,0.7020792722547109,0.4249131944444444,0.16095380029806258,0.5695835529783869,0.49270256668344237,0.39705882352941174,0.6289289871944121,0.45630389186669773,0.22905620360551432,sy2021_sm07_w3m_off2,2021,7,3,2,30268
lgb,0,0.43828075465875993,0.6935196195005945,0.4165529786266485,0.17515274949083504,0.6147562582345191,0.46099647710115754,0.3161764705882353,0.6517670065651627,0.4376493072145246,0.2254259501965924,sy2021_sm07_w3m_off2,2021,7,3,2,30268
lgb,1,0.4263883263095573,0.6873377559850015,0.4183037853378055,0.15,0.627931488801054,0.4393558127830901,0.2757352941176471,0.6562930322225282,0.42857142857142855,0.19430051813471502,sy2021_sm07_w3m_off2,2021,7,3,2,30268
lgb,2,0.43070997944159145,0.6879562043795621,0.4132809086937527,0.16561844863731656,0.5960474308300395,0.4760946149974836,0.29044117647058826,0.6387124099957645,0.4424695977549111,0.2109479305740988,sy2021_sm07_w3m_off2,2021,7,3,2,30268
lgb,3,0.4281716563465479,0.6914303329223181,0.40663029794376837,0.16666666666666666,0.5910408432147563,0.4876698540513337,0.26199261992619927,0.6373064355732349,0.4434782608695652,0.20373027259684362,sy2021_sm07_w3m_off2,2021,7,3,2,30268
lgb,4,0.43520140492473525,0.6888016903108964,0.423467137185708,0.16701902748414377,0.6014760147601476,0.48314041268243585,0.29044117647058826,0.6421837624876882,0.4513399153737659,0.21208053691275167,sy2021_sm07_w3m_off2,2021,7,3,2,30268
rf,0,0.4910630708027332,0.29993364299933645,0.714856762158561,0.45338809034907596,0.4435721295387635,0.5635504201680672,0.5214926783183751,0.3578780680918448,0.6302496328928047,0.4850615114235501,sy2021_sm08_w1m_off1,2021,8,1,1,34718
rf,1,0.47969288780360736,0.2759526938239159,0.7065253395163962,0.4548481065334998,0.41216879293424924,0.5601365546218487,0.5162966461974492,0.3305785123966942,0.6248718324300572,0.4836283185840708,sy2021_sm08_w1m_off1,2021,8,1,1,34718
rf,2,0.4924727714743699,0.2883513685550605,0.7140939597315437,0.47179272879231093,0.4441176470588235,0.558970317835566,0.5333018422295701,0.34967194133539176,0.6270811846176514,0.5006651884700665,sy2021_sm08_w1m_off1,2021,8,1,1,34718
rf,3,0.48119509485700473,0.2816622691292876,0.7069937023533311,0.45228215767634855,0.41903827281648676,0.5602836879432624,0.5148795465281059,0.3368836291913215,0.6251465416178195,0.4815551137618732,sy2021_sm08_w1m_off1,2021,8,1,1,34718
rf,4,0.49107650698307886,0.2836835599505562,0.7313993174061434,0.4605427974947808,0.450441609421001,0.5629104281586551,0.5210203117619272,0.34812286689419797,0.6361882143387264,0.48891843971631205,sy2021_sm08_w1m_off1,2021,8,1,1,34718
lgb,0,0.4909953203554421,0.3038309114927345,0.7099056603773585,0.4536961819658814,0.45142296368989204,0.5533088235294118,0.5276334435521965,0.36320568495854716,0.621900826446281,0.48787944966149815,sy2021_sm08_w1m_off1,2021,8,1,1,34718
lgb,1,0.47622418678209266,0.2778877887788779,0.6991708126036484,0.4490472245236123,0.41315014720314036,0.5535714285714286,0.512045347189419,0.3322809786898185,0.6179100102594167,0.4784815713970426,sy2021_sm08_w1m_off1,2021,8,1,1,34718
lgb,2,0.49239832689706997,0.29347123464770525,0.7150666211137684,0.4659919028340081,0.44509803921568625,0.5497767270816917,0.5436939064714218,0.353720296065446,0.6216216216216216,0.5018530630041421,sy2021_sm08_w1m_off1,2021,8,1,1,34718
lgb,3,0.4800882764036329,0.2865853658536585,0.7014075067024129,0.4490535642368103,0.4151128557409225,0.5497767270816917,0.5266887104393009,0.3390781563126252,0.6164040642026212,0.48478260869565215,sy2021_sm08_w1m_off1,2021,8,1,1,34718
lgb,4,0.4929497663163935,0.2897907419150285,0.7223545423613474,0.46559538524927896,0.44847890088321885,0.5576569477278697,0.533774208786018,0.35208012326656396,0.6294100207530389,0.49735915492957744,sy2021_sm08_w1m_off1,2021,8,1,1,34718
rf,0,0.4610834684427088,0.7765432098765432,0.4105199516324063,0.1811740890688259,0.6421643695763144,0.43248407643312103,0.4543147208121827,0.7029896619167365,0.42121588089330025,0.2590448625180897,sy2021_sm08_w1m_off2,2021,8,1,2,29409
rf,1,0.4600057884013813,0.7843450479233227,0.3982202447163515,0.18238993710691823,0.626435315131411,0.45634161886551944,0.4416243654822335,0.6965527025109944,0.4253044253044253,0.258160237388724,sy2021_sm08_w1m_off2,2021,8,1,2,29409
rf,2,0.4663145755110874,0.7768187422934648,0.4058385804235833,0.19304152637485972,0.6430211788721613,0.4518801784576163,0.4365482233502538,0.7036158034343152,0.4276236429433052,0.267704280155642,sy2021_sm08_w1m_off2,2021,8,1,2,29409
rf,3,0.45822688900960024,0.7879371190247032,0.4012345679012346,0.17497456765005087,0.6266904822658842,0.455704270235819,0.4365482233502538,0.6981239340534394,0.42673828707848405,0.24981844589687727,sy2021_sm08_w1m_off2,2021,8,1,2,29409
rf,4,0.46733148194544133,0.780517503805175,0.39909039226833426,0.1971326164874552,0.6542485327889768,0.4474187380497132,0.4198473282442748,0.7118267629094948,0.421875,0.2682926829268293,sy2021_sm08_w1m_off2,2021,8,1,2,29409
lgb,0,0.5053645793036244,0.8014582164890633,0.4688279301745636,0.21629213483146068,0.7294538029606943,0.4789808917197452,0.39086294416243655,0.7637626937466595,0.47385003150598615,0.27848101265822783,sy2021_sm08_w1m_off2,2021,8,1,2,29409
lgb,1,0.501946976202972,0.8023704520396913,0.4652777777777778,0.21194029850746268,0.7427915284511355,0.4697259400892288,0.3604060913705584,0.7714323572280376,0.46749127814779573,0.2669172932330827,sy2021_sm08_w1m_off2,2021,8,1,2,29409
lgb,2,0.5140077047111471,0.8045593550180706,0.47662976629766296,0.2291350531107739,0.7384536871650932,0.49394518801784576,0.383248730964467,0.7700904736562001,0.48513302034428796,0.28679962013295346,sy2021_sm08_w1m_off2,2021,8,1,2,29409
lgb,3,0.5039442211437242,0.812124678295682,0.4626865671641791,0.2084507042253521,0.7246746619035468,0.49394518801784576,0.3756345177664975,0.7659115426105717,0.47780517879161527,0.26811594202898553,sy2021_sm08_w1m_off2,2021,8,1,2,29409
lgb,4,0.5079718781334779,0.807920792079208,0.45422116527942924,0.2289156626506024,0.7287573360551161,0.48693435309114086,0.38676844783715014,0.7662999731687684,0.4700092279298677,0.2876064333017975,sy2021_sm08_w1m_off2,2021,8,1,2,29409
rf,0,0.4830023176622602,0.29506990434142755,0.7165378670788254,0.4257142857142857,0.4216614090431125,0.563441905687895,0.527033855482567,0.3471861471861472,0.6308341270921214,0.4709866787085121,sy2021_sm08_w2m_off1,2021,8,2,1,35217
rf,1,0.48489374790499246,0.28990694345025053,0.7208655332302937,0.4324212271973466,0.42586750788643535,0.5668449197860963,0.527033855482567,0.34497444633730834,0.6346441692747312,0.4750626281029378,sy2021_sm08_w2m_off1,2021,8,2,1,35217
rf,2,0.4965909145321752,0.30045523520485584,0.7358549546733354,0.44299287410926363,0.4168421052631579,0.5721925133689839,0.5654370894391106,0.3492063492063492,0.6437850403391221,0.4967813540510544,sy2021_sm08_w2m_off1,2021,8,2,1,35217
rf,3,0.498807084396244,0.31142643764002986,0.726832222895215,0.4421315570358035,0.43894736842105264,0.583373845405931,0.5366346639717029,0.36435124508519,0.6472491909385113,0.48482081716503084,sy2021_sm08_w2m_off1,2021,8,2,1,35217
rf,4,0.4810963128959935,0.28778018799710775,0.727243793761935,0.4217633042096902,0.4185068349106204,0.5554205153135634,0.5369059656218402,0.34104541559554413,0.6298235942668137,0.4724199288256228,sy2021_sm08_w2m_off1,2021,8,2,1,35217
lgb,0,0.4822495168337908,0.2878120411160059,0.7100928421683139,0.43491250533504056,0.41219768664563616,0.5763247447739427,0.5149065184436584,0.33895373973194987,0.6362538575070441,0.47154095326237855,sy2021_sm08_w2m_off1,2021,8,2,1,35217
lgb,1,0.48978923442027766,0.2937365010799136,0.7154938085170643,0.4449658703071672,0.42902208201892744,0.575838599902771,0.527033855482567,0.3487179487179487,0.6381144781144781,0.4825352764284062,sy2021_sm08_w2m_off1,2021,8,2,1,35217
lgb,2,0.4918304558211517,0.29069767441860467,0.7244677568651651,0.4476504534212696,0.42105263157894735,0.5707340787554691,0.5487620010106115,0.34393809114359414,0.6384772263766145,0.49307604994324633,sy2021_sm08_w2m_off1,2021,8,2,1,35217
lgb,3,0.4896902903140705,0.2851033499643621,0.7234370187865722,0.44839114082741327,0.42105263157894735,0.570977151191055,0.5421930267812026,0.3399915002124947,0.6382285015622877,0.4908508691674291,sy2021_sm08_w2m_off1,2021,8,2,1,35217
lgb,4,0.4912342820120818,0.2928722653493296,0.7298311444652908,0.43986820428336076,0.4363827549947424,0.5673310646572679,0.5399393326592518,0.35050675675675674,0.638402625820569,0.48479346345891966,sy2021_sm08_w2m_off1,2021,8,2,1,35217
rf,0,0.5031789746056416,0.290785498489426,0.744570204955644,0.4581689029202841,0.4405034324942792,0.5727058823529412,0.5796305541687469,0.3503184713375796,0.6474265194839739,0.5117919329953714,sy2021_sm08_w3m_off1,2021,8,3,1,35635
rf,1,0.5003167551497874,0.2990517870167761,0.7416432364885973,0.4446183953033268,0.4691075514874142,0.5585882352941176,0.5671492760858712,0.36525612472160357,0.6372299020265736,0.4984642387011847,sy2021_sm08_w3m_off1,2021,8,3,1,35635
rf,2,0.5056530727711044,0.31097560975609756,0.7417943107221007,0.44724770642201833,0.4662857142857143,0.5583529411764706,0.5844155844155844,0.3731138545953361,0.6371325010068466,0.5067128627111304,sy2021_sm08_w3m_off1,2021,8,3,1,35635
rf,3,0.5030710629431999,0.298876404494382,0.7345454545454545,0.45626003210272875,0.456,0.5703529411764706,0.567932067932068,0.3610859728506787,0.6421192052980133,0.5060080106809078,sy2021_sm08_w3m_off1,2021,8,3,1,35635
rf,4,0.4976411279674245,0.294811320754717,0.7409133271202236,0.44423368740515934,0.42857142857142855,0.5611764705882353,0.5849150849150849,0.3493246390312063,0.6386397108046593,0.504959034066408,sy2021_sm08_w3m_off1,2021,8,3,1,35635
lgb,0,0.502465383931105,0.2933634992458522,0.7342449464922711,0.4599917931883463,0.4450800915331808,0.5811764705882353,0.5596605092361457,0.35363636363636364,0.6488048332019963,0.5049549549549549,sy2021_sm08_w3m_off1,2021,8,3,1,35635
lgb,1,0.5038884593173905,0.2973384030418251,0.734052111410602,0.46016983420946217,0.4473684210526316,0.5767058823529412,0.5681477783325013,0.3572407492005482,0.6459349057846884,0.5084897229669347,sy2021_sm08_w3m_off1,2021,8,3,1,35635
lgb,2,0.505850148416646,0.2996894409937888,0.7389984825493171,0.4602987421383648,0.44114285714285717,0.5729411764705883,0.5849150849150849,0.356911696717522,0.6454605699138503,0.5151781786185657,sy2021_sm08_w3m_off1,2021,8,3,1,35635
lgb,3,0.5062443758271782,0.30273141122913505,0.7299970904858889,0.4629005059021922,0.456,0.5903529411764706,0.5484515484515484,0.36388508891928867,0.6527904253935215,0.5020576131687243,sy2021_sm08_w3m_off1,2021,8,3,1,35635
lgb,4,0.507833877364061,0.3050980392156863,0.7409747292418772,0.45806962025316456,0.44457142857142856,0.5795294117647058,0.5784215784215784,0.36186046511627906,0.6503828888302086,0.5112582781456954,sy2021_sm08_w3m_off1,2021,8,3,1,35635
rf,0,0.5129228804878081,0.2730844793713163,0.5660377358490566,0.6893659845689366,0.5574866310160428,0.514410798978475,0.5854700854700855,0.3665934065934066,0.5389908256880734,0.6331844091819442,sy2021_sm09_w1m_off1,2021,9,1,1,34995
rf,1,0.5171085224521379,0.2871222076215506,0.5563880126182965,0.6926215572934376,0.5842245989304813,0.5147756293323604,0.5803418803418804,0.38502202643171807,0.5347735455751373,0.6315299953495582,sy2021_sm09_w1m_off1,2021,9,1,1,34995
rf,2,0.5162841238998582,0.2753143613500993,0.5634538152610442,0.6991327551701134,0.5561497326203209,0.5118569865012769,0.5971509971509972,0.3683045595396193,0.5364175109921621,0.6441303011677935,sy2021_sm09_w1m_off1,2021,9,1,1,34995
rf,3,0.5260652029513881,0.2929500342231348,0.5744598765432098,0.6928038017651053,0.5721925133689839,0.543232396935425,0.5814814814814815,0.38750565866908104,0.5584099006187887,0.6322800495662949,sy2021_sm09_w1m_off1,2021,9,1,1,34995
rf,4,0.5099531762585902,0.25761421319796957,0.5712019040063467,0.6995175740868367,0.5420560747663551,0.5255474452554745,0.5783475783475783,0.349247311827957,0.547424444022049,0.6331877729257642,sy2021_sm09_w1m_off1,2021,9,1,1,34995
lgb,0,0.521429327271791,0.28438948995363217,0.5753706754530478,0.6869087580103753,0.4919786096256685,0.5096680043779642,0.6413105413105413,0.3604309500489716,0.5405300831882376,0.6633269485781641,sy2021_sm09_w1m_off1,2021,9,1,1,34995
lgb,1,0.5271908668201235,0.3018867924528302,0.5696406943883731,0.6868939630903973,0.5347593582887701,0.5147756293323604,0.6256410256410256,0.3859141341051616,0.5408202376389422,0.6548382287162666,sy2021_sm09_w1m_off1,2021,9,1,1,34995
lgb,2,0.5247485641253624,0.30252764612954186,0.5625254582484726,0.685784014643075,0.5120320855614974,0.5038307187157971,0.6404558404558405,0.38033763654419067,0.531562740569669,0.6623453152622275,sy2021_sm09_w1m_off1,2021,9,1,1,34995
lgb,3,0.5245270635043263,0.30126182965299686,0.5659253375694996,0.6828509181450358,0.5106951871657754,0.5198832542867566,0.625071225071225,0.37896825396825395,0.5419281232173417,0.6526848133273836,sy2021_sm09_w1m_off1,2021,9,1,1,34995
lgb,4,0.5197901871211353,0.27563150074294207,0.5758818703855619,0.6933125972006221,0.4953271028037383,0.5124087591240876,0.635042735042735,0.35417661097852027,0.5422943221320974,0.6628996282527881,sy2021_sm09_w1m_off1,2021,9,1,1,34995
rf,0,0.4982642060024834,0.3078393881453155,0.6825396825396826,0.4965467102871683,0.5089567966280295,0.5058823529411764,0.5684560965459842,0.3836378077839555,0.581081081081081,0.5300737291424137,sy2021_sm09_w2m_off1,2021,9,2,1,35458
rf,1,0.5027563196141168,0.3166465621230398,0.6749725174056431,0.5060998151571164,0.553213909378293,0.4925133689839572,0.5697045359966708,0.40276179516685845,0.5694852372855156,0.5360219263899765,sy2021_sm09_w2m_off1,2021,9,2,1,35458
rf,2,0.5101770942579253,0.32558139534883723,0.674237047551455,0.5150403521643434,0.5305263157894737,0.5081572612998128,0.5842696629213483,0.4035228182546037,0.5795333231660821,0.5474751413530903,sy2021_sm09_w2m_off1,2021,9,2,1,35458
rf,3,0.5095466744943177,0.32053742802303264,0.6812477590534242,0.5140562248995983,0.5279241306638567,0.5081572612998128,0.5859342488555972,0.39888535031847133,0.5821078431372549,0.5476468300272268,sy2021_sm09_w2m_off1,2021,9,2,1,35458
rf,4,0.5103813559207578,0.3292367399741268,0.6699751861042184,0.5146842878120411,0.5363540569020021,0.5054827493982348,0.5834373699542239,0.40801603206412823,0.5762195121951219,0.5469085235030232,sy2021_sm09_w2m_off1,2021,9,2,1,35458
lgb,0,0.5058271450854811,0.3173575129533679,0.6806752873563219,0.507959479015919,0.5163329820864068,0.5066844919786097,0.5842696629213483,0.39310068190934616,0.5809319435928878,0.5434488097542094,sy2021_sm09_w2m_off1,2021,9,2,1,35458
lgb,1,0.5069838984042347,0.3264114211550941,0.6616126809097175,0.5137787844469611,0.530031612223393,0.5133689839572193,0.5663753641281731,0.40401606425702813,0.5781391147244805,0.5387965162311956,sy2021_sm09_w2m_off1,2021,9,2,1,35458
lgb,2,0.5152099194987306,0.33863485752153744,0.6672498250524842,0.5192660550458715,0.5378947368421053,0.5100294196309173,0.5888472742405326,0.4156161041073607,0.578141579505836,0.5518720748829953,sy2021_sm09_w2m_off1,2021,9,2,1,35458
lgb,3,0.5038681414940568,0.31797534068786504,0.665150454863541,0.512630014858841,0.5163329820864068,0.5084247124899706,0.5742821473158551,0.39357429718875503,0.576322570865545,0.5417075564278705,sy2021_sm09_w2m_off1,2021,9,2,1,35458
lgb,4,0.5193025255948008,0.34825543120473995,0.6730700818214158,0.5157551611734879,0.5574288724973656,0.5060176517785504,0.5925925925925926,0.4286871961102107,0.5777099236641221,0.5515104570100697,sy2021_sm09_w2m_off1,2021,9,2,1,35458
rf,0,0.4998979121826119,0.3627450980392157,0.7282127031019202,0.3877159309021113,0.5422413793103448,0.5675800138153351,0.4752941176470588,0.4346924671734623,0.6379399585921325,0.427061310782241,sy2021_sm09_w3m_off1,2021,9,3,1,36013
rf,1,0.5051532881607875,0.36766467065868264,0.7302325581395349,0.39512661251791686,0.52885443583118,0.5784020262491365,0.48675691583284286,0.43376898622394916,0.6455094436592573,0.4361814345991561,sy2021_sm09_w3m_off1,2021,9,3,1,36013
rf,2,0.49704339029048317,0.3522727272727273,0.7326315789473684,0.3893925657298277,0.5073212747631353,0.5609026018880958,0.505591524426133,0.4158136251323685,0.6353677621283255,0.43994878361075546,sy2021_sm09_w3m_off1,2021,9,3,1,36013
rf,3,0.5073023504969172,0.36205899363794103,0.7415088668470093,0.39888164026095063,0.5396551724137931,0.5680405249827308,0.503825779870512,0.433367947386639,0.6432855280312908,0.44525357607282184,sy2021_sm09_w3m_off1,2021,9,3,1,36013
rf,4,0.49765746622429247,0.35375375375375373,0.7268773557552914,0.3922413793103448,0.5077586206896552,0.5773836941501612,0.48176470588235293,0.41699115044247786,0.6435630856116031,0.4324181626187962,sy2021_sm09_w3m_off1,2021,9,3,1,36013
lgb,0,0.5010980097994192,0.35650224215246634,0.7317890886924718,0.3961646398503274,0.5482758620689655,0.5528436564586692,0.49823529411764705,0.4320652173913043,0.6298530954879329,0.4413757165190203,sy2021_sm09_w3m_off1,2021,9,3,1,36013
lgb,1,0.510859012985578,0.3761574074074074,0.7330183106910809,0.39923408329344184,0.5598621877691645,0.5714943587381994,0.49087698646262506,0.4499826929733472,0.6422564367964808,0.440337909186906,sy2021_sm09_w3m_off1,2021,9,3,1,36013
lgb,2,0.4955371179404942,0.35194880744618967,0.7291537986411365,0.38958147818343725,0.5211024978466839,0.543633433110753,0.5150088287227781,0.4201388888888889,0.6228729719034428,0.4435994930291508,sy2021_sm09_w3m_off1,2021,9,3,1,36013
lgb,3,0.5102491891351068,0.3748564867967853,0.7370505789152956,0.3971533516988062,0.5629310344827586,0.5569882569652314,0.5091230135373749,0.4500344589937974,0.6344918032786885,0.44622130513283464,sy2021_sm09_w3m_off1,2021,9,3,1,36013
lgb,4,0.5015773127856388,0.36112708453133985,0.729047762090718,0.394095595126523,0.5413793103448276,0.5589590050667895,0.49470588235294116,0.4332528458088996,0.6327727806022683,0.43870631194574855,sy2021_sm09_w3m_off1,2021,9,3,1,36013
rf,0,0.47336914048507034,0.28196896736222576,0.7228091982597887,0.4199796126401631,0.4341021416803954,0.5832497492477432,0.44612885760693016,0.3418747972753811,0.6455731334998612,0.4326594906799685,sy2021_sm10_w1m_off1,2021,10,1,1,35245
rf,1,0.47514136363701204,0.29164504411001557,0.7218091697645601,0.41657866948257655,0.46293245469522243,0.5843992977175821,0.42694805194805197,0.3578478191658707,0.6458766458766458,0.4216996258685195,sy2021_sm10_w1m_off1,2021,10,1,1,35245
rf,2,0.4780136187435185,0.29544264012572025,0.7195010648007302,0.42201834862385323,0.4645799011532125,0.5931778279408076,0.4231601731601732,0.3611911623439001,0.6502612042892494,0.4225884895974061,sy2021_sm10_w1m_off1,2021,10,1,1,35245
rf,3,0.4731163173323754,0.28905419766206164,0.7241379310344828,0.4101642710472279,0.4477366255144033,0.5846501128668171,0.4325933946940985,0.3513077171456248,0.6469608659450458,0.42108036890645584,sy2021_sm10_w1m_off1,2021,10,1,1,35245
rf,4,0.47656150983832596,0.29348931841302134,0.7279365079365079,0.4148991205380238,0.4748971193415638,0.5751191371958866,0.43421765024363834,0.36277900031436655,0.6425669048619869,0.42433862433862435,sy2021_sm10_w1m_off1,2021,10,1,1,35245
lgb,0,0.4866136702705242,0.28996469994957136,0.7295638126009693,0.44799594114662605,0.47364085667215816,0.5661985957873621,0.4780725500812128,0.3597122302158273,0.6375829450797684,0.46254583551597694,sy2021_sm10_w1m_off1,2021,10,1,1,35245
lgb,1,0.4879619214280768,0.2956777996070727,0.729738456570875,0.447286012526096,0.4958813838550247,0.5668422372711311,0.46374458874458874,0.37046153846153845,0.6380575945793338,0.45536663124335813,sy2021_sm10_w1m_off1,2021,10,1,1,35245
lgb,2,0.4847311723631634,0.3016759776536313,0.7203282828282829,0.4356694560669456,0.48929159802306427,0.5723601705543014,0.45075757575757575,0.37323279924599434,0.6378756114605171,0.4430851063829787,sy2021_sm10_w1m_off1,2021,10,1,1,35245
lgb,3,0.48573921734829123,0.28971486761710796,0.7294154619736015,0.44508670520231214,0.4683127572016461,0.582141961374467,0.4585814834867352,0.35797420572507077,0.6475101129864695,0.4517333333333333,sy2021_sm10_w1m_off1,2021,10,1,1,35245
lgb,4,0.49111877407033494,0.28786359077231694,0.745206369840754,0.45096056622851366,0.47242798353909465,0.5751191371958866,0.48294531672983215,0.3577438454347149,0.64920724801812,0.4664052287581699,sy2021_sm10_w1m_off1,2021,10,1,1,35245
rf,0,0.4686835806558891,0.3392391870766024,0.7576020851433536,0.3052455357142857,0.4383838383838384,0.5901195578614934,0.4390048154093098,0.38249118683901295,0.6634542226730915,0.36010533245556287,sy2021_sm10_w2m_off1,2021,10,2,1,35816
rf,1,0.45980987214817487,0.3265642151481888,0.7474718289511701,0.3026595744680851,0.4009433962264151,0.5835777126099707,0.456661316211878,0.3599516031457955,0.655434507220674,0.364043506078055,sy2021_sm10_w2m_off1,2021,10,2,1,35816
rf,2,0.48130238040763046,0.36515912897822445,0.7578589634664401,0.31233025529603475,0.44070080862533695,0.6037906137184116,0.4611066559743384,0.39938931297709923,0.6721085018209217,0.37240932642487046,sy2021_sm10_w2m_off1,2021,10,2,1,35816
rf,3,0.4652483990492584,0.33296763576522215,0.7497845446710716,0.3082302313071544,0.40875420875420876,0.5888989169675091,0.45987158908507225,0.36698911729141476,0.6596739542524959,0.3690821256038647,sy2021_sm10_w2m_off1,2021,10,2,1,35816
rf,4,0.4701224560422372,0.3469055374592834,0.7561692126909518,0.3046426708398539,0.4303030303030303,0.5807761732851986,0.46869983948635635,0.3841298467087466,0.6569678407350689,0.369269680682896,sy2021_sm10_w2m_off1,2021,10,2,1,35816
lgb,0,0.47108616460233477,0.3394673123486683,0.7529691211401425,0.316580011554015,0.47205387205387206,0.5720730882021204,0.43980738362760835,0.39492957746478874,0.6501730547365723,0.3681558616056433,sy2021_sm10_w2m_off1,2021,10,2,1,35816
lgb,1,0.4658705631970239,0.3305526590198123,0.7522800823771697,0.3114842903575298,0.4272237196765499,0.5768102864877058,0.46147672552166935,0.37272192827748385,0.6529622063329928,0.3719275549805951,sy2021_sm10_w2m_off1,2021,10,2,1,35816
lgb,2,0.4799849414555752,0.3506625891946993,0.7584498834498834,0.32278123233465233,0.4636118598382749,0.5873194945848376,0.4578989574979952,0.3993035403366222,0.6620040691759919,0.3786472148541114,sy2021_sm10_w2m_off1,2021,10,2,1,35816
lgb,3,0.46676651354145554,0.33418237391747324,0.7435376125471972,0.31587933978372223,0.4417508417508417,0.5776173285198556,0.44542536115569825,0.3805104408352668,0.6501587301587302,0.3696303696303696,sy2021_sm10_w2m_off1,2021,10,2,1,35816
lgb,4,0.4760579502718118,0.3557451078775715,0.7542147293700089,0.31190609278926773,0.47744107744107744,0.5753610108303249,0.4478330658105939,0.4077055779183439,0.6527582234736977,0.36771004942339375,sy2021_sm10_w2m_off1,2021,10,2,1,35816
